flight_id,flight_number,airline,std,sta,to,aircraft,aircraft_type,dep_delay,arr_delay,flight_duration,scheduled_hour,day_of_week,flight_time_minutes,hourly_flight_count,impact_score
I54706-960,I54706,I5,2025-08-24 12:46:27.531456,2025-08-24 14:17:52.293295,GOI,VT-A111,CRJ200,3.125388877903786,0.0,91.41269730865736,12,6,91.41269730865736,52,31.363475143317725
AI7224-500,AI7224,AI,2025-08-24 12:49:08.067426,2025-08-24 15:17:58.036788,CCU,VT-A111,A330,0.0,0.1422879059157944,148.83282270215705,12,6,148.83282270215705,52,31.363475143317725
I57329-889,I57329,I5,2025-08-24 12:50:56.516440,2025-08-24 15:24:39.163203,AMD,VT-A106,A330,0.0,0.0,153.71077937961994,12,6,153.71077937961994,52,31.363475143317725
SG192-903,SG192,SG,2025-08-24 12:51:21.134978,2025-08-24 14:50:26.787495,PNQ,VT-A110,A320,0.0,0.0,119.09420861556929,12,6,119.09420861556929,52,31.363475143317725
G89281-85,G89281,G8,2025-08-24 12:52:38.800250,2025-08-24 15:01:43.676164,AMD,VT-A118,B737,3.954337879780752,9.285950093446333,129.08126522645108,12,6,129.08126522645108,52,31.363475143317725
S22038-202,S22038,S2,2025-08-24 12:52:49.369541,2025-08-24 14:07:35.129904,BLR,VT-A111,A320,0.0,0.0,74.76267271532404,12,6,74.76267271532404,52,31.363475143317725
SG4630-56,SG4630,SG,2025-08-24 12:54:25.186263,2025-08-24 15:07:21.816224,AMD,VT-A101,ATR72,20.191123565357127,21.296900729875567,132.9438326843722,12,6,132.9438326843722,52,31.363475143317725
SG7876-579,SG7876,SG,2025-08-24 12:56:05.726339,2025-08-24 15:01:17.759959,AMD,VT-A111,CRJ200,0.0,0.0,125.20056033210908,12,6,125.20056033210908,52,31.363475143317725
AI4230-983,AI4230,AI,2025-08-24 12:59:20.242169,2025-08-24 15:38:46.916012,BOM,VT-A118,A330,8.890626045141087,0.0,159.44456404538386,12,6,159.44456404538386,52,31.363475143317725
6E5496-838,6E5496,6E,2025-08-24 13:03:09.907146,2025-08-24 15:32:41.866063,BOM,VT-A119,B737,2.9204601450797174,0.0,149.5326486211782,13,6,149.5326486211782,37,31.363475143317725
G87933-418,G87933,G8,2025-08-24 13:06:22.212892,2025-08-24 16:24:43.552199,CCU,VT-A111,ATR72,0.0,0.0,198.35565511003935,13,6,198.35565511003935,37,31.363475143317725
S21092-483,S21092,S2,2025-08-24 13:09:01.611638,2025-08-24 14:57:21.306796,JAI,VT-A104,A321,0.0,0.0,108.32825263158149,13,6,108.32825263158149,37,31.363475143317725
AI9207-398,AI9207,AI,2025-08-24 13:09:08.858413,2025-08-24 15:37:32.516896,AMD,VT-A110,ATR72,0.0,4.468488446945554,148.39430805163153,13,6,148.39430805163153,37,31.363475143317725
9W9402-225,9W9402,9W,2025-08-24 13:11:13.157417,2025-08-24 15:50:07.471700,CCU,VT-A117,ATR72,0.0,0.0,158.9052380449225,13,6,158.9052380449225,37,31.363475143317725
I54483-339,I54483,I5,2025-08-24 13:12:05.372843,2025-08-24 15:21:12.923223,JAI,VT-A117,A330,5.530907199588633,8.718482391705205,129.1258396703579,13,6,129.1258396703579,37,31.363475143317725
9W8374-472,9W8374,9W,2025-08-24 13:13:21.444496,2025-08-24 16:31:44.177359,CCU,VT-A102,CRJ200,7.730487949879979,7.810632172979356,198.37888105633522,13,6,198.37888105633522,37,31.363475143317725
S25818-876,S25818,S2,2025-08-24 13:16:05.494525,2025-08-24 14:52:58.614638,HYD,VT-A111,CRJ200,3.88147962287176,4.126939565075078,96.88533522437834,13,6,96.88533522437834,37,31.363475143317725
S29713-963,S29713,S2,2025-08-24 13:16:20.059595,2025-08-24 15:42:01.030522,AMD,VT-A103,B777,24.384932358638913,25.153319130004952,145.68284877754914,13,6,145.68284877754914,37,31.363475143317725
9W9119-586,9W9119,9W,2025-08-24 13:17:38.962171,2025-08-24 15:03:52.412531,PNQ,VT-A110,A320,16.830286815545833,11.898553918025875,106.22417266919012,13,6,106.22417266919012,37,31.363475143317725
AI9800-173,AI9800,AI,2025-08-24 13:20:08.746563,2025-08-24 14:31:34.725124,MAA,VT-A102,CRJ200,8.226185250545182,13.413416717424976,71.43297601188317,13,6,71.43297601188317,37,31.363475143317725
6E8647-264,6E8647,6E,2025-08-24 13:20:11.173355,2025-08-24 14:36:58.289920,HYD,VT-A110,B777,35.658574077162655,15.061723753273018,76.78527609080962,13,6,76.78527609080962,37,31.363475143317725
6E1478-262,6E1478,6E,2025-08-24 13:23:16.171264,2025-08-24 15:48:28.088481,BOM,VT-A102,ATR72,10.556309323320662,17.371003491656733,145.19862028583415,13,6,145.19862028583415,37,31.363475143317725
G84331-999,G84331,G8,2025-08-24 13:23:46.768024,2025-08-24 15:56:58.683878,AMD,VT-A111,A330,0.0,0.0,153.19859757397109,13,6,153.19859757397109,37,31.363475143317725
UK6495-884,UK6495,UK,2025-08-24 13:27:24.788645,2025-08-24 16:04:00.283203,CCU,VT-A106,A330,14.553870621051647,8.712167368665432,156.5915759608756,13,6,156.5915759608756,37,31.363475143317725
9W8071-841,9W8071,9W,2025-08-24 13:29:07.954476,2025-08-24 16:55:53.484812,CCU,VT-A114,B777,17.99495789129995,6.605956930711015,206.75883892802653,13,6,206.75883892802653,37,31.363475143317725
S22394-355,S22394,S2,2025-08-24 13:30:30.590194,2025-08-24 14:51:31.994742,COK,VT-A105,ATR72,0.0,5.97569589916718,81.02340912581577,13,6,81.02340912581577,37,31.363475143317725
9W6646-604,9W6646,9W,2025-08-24 13:32:41.786475,2025-08-24 16:04:28.079516,IXC,VT-A110,CRJ200,25.39755322657475,22.46976304817936,151.771550676853,13,6,151.771550676853,37,31.363475143317725
I54233-622,I54233,I5,2025-08-24 13:33:02.027268,2025-08-24 15:05:08.804162,COK,VT-A104,ATR72,1.6193579383170178,0.0,92.1129482341612,13,6,92.1129482341612,37,31.363475143317725
G83085-357,G83085,G8,2025-08-24 13:33:33.413304,2025-08-24 15:48:33.635783,BOM,VT-A119,A320,0.0,0.0,135.00370798367803,13,6,135.00370798367803,37,31.363475143317725
S25472-707,S25472,S2,2025-08-24 13:36:21.551353,2025-08-24 15:21:10.622283,JAI,VT-A118,B777,0.5083342005292373,1.5813816972833883,104.8178488329185,13,6,104.8178488329185,37,31.363475143317725
UK1320-615,UK1320,UK,2025-08-24 13:36:54.525475,2025-08-24 15:08:22.647839,BLR,VT-A114,B777,8.170707964566738,14.16021942580905,91.46870606412963,13,6,91.46870606412963,37,31.363475143317725
SG9591-682,SG9591,SG,2025-08-24 13:38:17.653077,2025-08-24 15:09:22.725203,BLR,VT-A114,A330,2.7228306188465634,0.0,91.08453544035196,13,6,91.08453544035196,37,31.363475143317725
S28363-362,S28363,S2,2025-08-24 13:38:31.782436,2025-08-24 15:28:54.390692,JAI,VT-A111,ATR72,4.246031096608126,0.8698481350740352,110.3768042731443,13,6,110.3768042731443,37,31.363475143317725
9W5989-942,9W5989,9W,2025-08-24 13:39:08.812496,2025-08-24 15:28:16.398867,DEL,VT-A111,CRJ200,20.86339138533189,8.485857903664119,109.1264395226281,13,6,109.1264395226281,37,31.363475143317725
UK2003-292,UK2003,UK,2025-08-24 13:39:42.979143,2025-08-24 16:16:22.957492,AMD,VT-A116,A320,13.104603414561232,10.48203904979611,156.6663058223054,13,6,156.6663058223054,37,58.02136226239871
UK3819-163,UK3819,UK,2025-08-24 13:42:50.041180,2025-08-24 14:54:40.425231,MAA,VT-A115,B737,0.467923992660884,0.0,71.839734177819,13,6,71.839734177819,37,31.363475143317725
SG1946-224,SG1946,SG,2025-08-24 13:45:55.511280,2025-08-24 16:09:11.848118,AMD,VT-A103,B777,0.7210476510524373,1.3308234867366977,143.27228064060702,13,6,143.27228064060702,37,31.363475143317725
I53501-595,I53501,I5,2025-08-24 13:46:51.201625,2025-08-24 15:00:00.224738,COK,VT-A116,A321,0.0,0.0,73.15038521992805,13,6,73.15038521992805,37,31.363475143317725
6E8980-625,6E8980,6E,2025-08-24 13:48:49.541906,2025-08-24 16:10:48.560652,DEL,VT-A110,A320,0.0,0.0,141.98364576547067,13,6,141.98364576547067,37,31.363475143317725
I51554-947,I51554,I5,2025-08-24 13:49:55.209150,2025-08-24 15:13:49.475479,BLR,VT-A112,A320,13.023678361576732,6.658768539443317,83.90443881277405,13,6,83.90443881277405,37,31.363475143317725
9W5094-324,9W5094,9W,2025-08-24 13:51:06.558914,2025-08-24 15:50:13.185443,JAI,VT-A113,A330,20.23578403551257,21.71182215100059,119.11044215734023,13,6,119.11044215734023,37,31.363475143317725
I57964-823,I57964,I5,2025-08-24 13:51:35.451229,2025-08-24 16:47:42.298567,BOM,VT-A117,B737,0.0,0.0,176.11412229895487,13,6,176.11412229895487,37,31.363475143317725
UK3918-798,UK3918,UK,2025-08-24 13:52:43.121244,2025-08-24 15:52:41.129841,PNQ,VT-A111,A321,0.0,2.1933398127913,119.96680995794156,13,6,119.96680995794156,37,31.363475143317725
AI780-677,AI780,AI,2025-08-24 13:59:00.177226,2025-08-24 15:02:07.426755,MAA,VT-A114,CRJ200,6.744722326866871,0.0,63.12082547736081,13,6,63.12082547736081,37,31.363475143317725
AI817-389,AI817,AI,2025-08-24 13:59:25.306640,2025-08-24 16:24:15.173042,PNQ,VT-A113,A320,36.04413299910432,27.22885237876926,144.83110669632444,13,6,144.83110669632444,37,31.363475143317725
UK6066-476,UK6066,UK,2025-08-24 13:59:45.883093,2025-08-24 16:30:17.125467,BOM,VT-A112,ATR72,0.0,0.797312534020646,150.52070623128841,13,6,150.52070623128841,37,31.363475143317725
AI9470-239,AI9470,AI,2025-08-24 14:03:06.904917,2025-08-24 16:56:54.566666,CCU,VT-A109,B737,0.0,0.0,173.79436248488074,14,6,173.79436248488074,30,58.021362262398725
UK1648-542,UK1648,UK,2025-08-24 14:05:16.152913,2025-08-24 15:47:08.291471,COK,VT-A100,A321,32.21335021273794,15.363490365563688,101.8689759625606,14,6,101.8689759625606,30,31.363475143317725
AI2469-917,AI2469,AI,2025-08-24 14:05:59.407159,2025-08-24 17:17:19.458306,IXC,VT-A116,ATR72,8.056558198245853,8.783510584655659,191.33418577652168,14,6,191.33418577652168,30,31.363475143317725
6E4923-484,6E4923,6E,2025-08-24 14:06:02.211111,2025-08-24 15:49:10.225425,HYD,VT-A101,A320,12.247541549359052,5.232098323085588,103.1335719005151,14,6,103.1335719005151,30,31.363475143317725
AI6128-77,AI6128,AI,2025-08-24 14:06:03.722758,2025-08-24 14:52:13.773966,MAA,VT-A119,A330,32.81596904438521,26.426335902912626,46.167520137335615,14,6,46.167520137335615,30,31.363475143317725
G8371-106,G8371,G8,2025-08-24 14:07:39.378989,2025-08-24 15:22:31.401369,COK,VT-A114,B777,0.7676178000918537,0.0,74.86703966015433,14,6,74.86703966015433,30,31.363475143317725
G88056-911,G88056,G8,2025-08-24 14:13:20.437065,2025-08-24 15:49:44.103222,GOI,VT-A107,B737,1.1523849684171488,4.403659101707211,96.39443595165562,14,6,96.39443595165562,30,58.021362262398725
SG5427-802,SG5427,SG,2025-08-24 14:14:50.683289,2025-08-24 16:30:02.977136,PNQ,VT-A109,A330,3.937477140599256,0.019473594243725856,135.2048974478924,14,6,135.2048974478924,30,31.363475143317725
S23020-133,S23020,S2,2025-08-24 14:15:37.500611,2025-08-24 16:17:35.628122,JAI,VT-A109,B737,0.0,0.0,121.96879185596606,14,6,121.96879185596606,30,31.363475143317725
9W588-147,9W588,9W,2025-08-24 14:17:02.404530,2025-08-24 15:57:34.597377,JAI,VT-A101,B777,19.777283495553995,14.773888550601662,100.53654744960012,14,6,100.53654744960012,30,31.363475143317725
UK819-570,UK819,UK,2025-08-24 14:18:44.654999,2025-08-24 15:55:11.078612,JAI,VT-A102,ATR72,7.40973101700482,8.882842977708467,96.44039354699831,14,6,96.44039354699831,30,31.363475143317725
AI5659-751,AI5659,AI,2025-08-24 14:20:13.121038,2025-08-24 16:56:33.331860,IXC,VT-A108,A320,35.46912765184714,33.73026330848334,156.33684702601002,14,6,156.33684702601002,30,58.021362262398725
UK1281-701,UK1281,UK,2025-08-24 14:23:20.658839,2025-08-24 15:32:07.708026,HYD,VT-A102,CRJ200,3.6406307161624873,4.2329565484382945,68.78415312052151,14,6,68.78415312052151,30,31.363475143317725
S29852-113,S29852,S2,2025-08-24 14:24:00.835195,2025-08-24 16:05:55.937272,HYD,VT-A101,B737,7.094471738570345,5.19673770549783,101.91836795276681,14,6,101.91836795276681,30,31.363475143317725
G89547-774,G89547,G8,2025-08-24 14:25:32.039434,2025-08-24 16:14:52.011548,GOI,VT-A110,B737,0.0,7.198344900569365,109.33286856296513,14,6,109.33286856296513,30,31.363475143317725
6E1383-195,6E1383,6E,2025-08-24 14:26:22.361347,2025-08-24 15:49:31.280522,MAA,VT-A114,CRJ200,10.221164805649718,17.909562328790877,83.14865292408284,14,6,83.14865292408284,30,31.363475143317725
UK546-702,UK546,UK,2025-08-24 14:26:33.968222,2025-08-24 15:40:17.595082,COK,VT-A118,B777,0.0,0.0,73.72711432515972,14,6,73.72711432515972,30,31.363475143317725
SG6441-869,SG6441,SG,2025-08-24 14:27:40.064654,2025-08-24 15:44:07.504862,COK,VT-A118,A320,11.984787444523054,24.20379011316442,76.45733680629371,14,6,76.45733680629371,30,31.363475143317725
AI9673-535,AI9673,AI,2025-08-24 14:28:20.448332,2025-08-24 17:36:16.822107,IXC,VT-A106,B777,0.0,3.7996137152373572,187.93956291730328,14,6,187.93956291730328,30,31.363475143317725
UK2793-443,UK2793,UK,2025-08-24 14:30:26.728884,2025-08-24 15:59:30.229739,JAI,VT-A112,A320,0.0,0.0,89.05834758800754,14,6,89.05834758800754,30,31.363475143317725
G85222-953,G85222,G8,2025-08-24 14:30:52.896453,2025-08-24 16:26:03.759151,PNQ,VT-A117,A321,0.0,0.0,115.18104496109886,14,6,115.18104496109886,30,31.363475143317725
UK9453-661,UK9453,UK,2025-08-24 14:35:07.608968,2025-08-24 16:38:49.500002,JAI,VT-A113,A321,0.0,0.0,123.69818389846601,14,6,123.69818389846601,30,31.363475143317725
I53553-319,I53553,I5,2025-08-24 14:35:58.230158,2025-08-24 17:20:58.631103,IXC,VT-A108,B737,22.545118987821354,11.371777946110477,165.00668241281318,14,6,165.00668241281318,30,31.363475143317725
SG8946-850,SG8946,SG,2025-08-24 14:39:50.941305,2025-08-24 16:27:05.866014,JAI,VT-A112,CRJ200,39.071326162652696,39.79783476613216,107.24874514617963,14,6,107.24874514617963,30,31.363475143317725
6E1914-388,6E1914,6E,2025-08-24 14:42:41.261380,2025-08-24 16:16:27.389911,PNQ,VT-A114,B737,14.215746874675009,9.610819781949829,93.76880885795418,14,6,93.76880885795418,30,31.363475143317725
AI5817-956,AI5817,AI,2025-08-24 14:45:50.837218,2025-08-24 16:33:47.981718,GOI,VT-A105,A320,2.6251088713399042,0.0,107.95240832968827,14,6,107.95240832968827,30,31.363475143317725
S26044-330,S26044,S2,2025-08-24 14:51:00.050004,2025-08-24 16:28:47.405535,COK,VT-A101,A330,25.707618622226015,18.70696788284878,97.78925885462652,14,6,97.78925885462652,30,31.363475143317725
SG9745-121,SG9745,SG,2025-08-24 14:53:13.447110,2025-08-24 17:38:02.025119,BOM,VT-A103,A330,0.0,3.243181673604805,164.80963348884939,14,6,164.80963348884939,30,31.363475143317725
S26085-689,S26085,S2,2025-08-24 14:58:42.285235,2025-08-24 16:31:54.159244,GOI,VT-A104,CRJ200,0.0,0.0,93.19790014655422,14,6,93.19790014655422,30,31.363475143317725
9W1531-234,9W1531,9W,2025-08-24 14:59:31.085296,2025-08-24 16:34:27.527108,GOI,VT-A110,ATR72,12.421762592602498,14.508400887220134,94.94069686385032,14,6,94.94069686385032,30,31.363475143317725
G84629-720,G84629,G8,2025-08-24 15:00:10.034451,2025-08-24 17:22:23.234403,BOM,VT-A116,A320,10.13489667541538,9.980101393586729,142.21999920568186,15,6,142.21999920568186,31,31.363475143317725
SG886-488,SG886,SG,2025-08-24 15:01:04.846035,2025-08-24 16:36:07.468159,DEL,VT-A100,B777,18.604049247273885,15.779288061965142,95.04370207452013,15,6,95.04370207452013,31,31.363475143317725
AI4180-769,AI4180,AI,2025-08-24 15:02:10.651132,2025-08-24 16:45:15.023079,BLR,VT-A117,B777,3.5710657605389766,3.965258287266857,103.07286579131902,15,6,103.07286579131902,31,31.363475143317725
UK4040-333,UK4040,UK,2025-08-24 15:03:35.631339,2025-08-24 16:13:46.859837,MAA,VT-A100,B777,7.280328001379345,0.0,70.18714163157293,15,6,70.18714163157293,31,31.363475143317725
G89186-928,G89186,G8,2025-08-24 15:03:40.718654,2025-08-24 16:48:20.796035,DEL,VT-A115,A330,7.916221242434801,10.119951372631762,104.66795634189566,15,6,104.66795634189566,31,58.021362262398725
UK5875-852,UK5875,UK,2025-08-24 15:05:55.574151,2025-08-24 17:32:25.190025,PNQ,VT-A101,A330,0.0,0.0,146.49359790449108,15,6,146.49359790449108,31,31.363475143317725
G82562-399,G82562,G8,2025-08-24 15:07:00.485422,2025-08-24 17:08:33.844148,BLR,VT-A101,CRJ200,32.561937324573954,31.67143399022258,121.55597876724464,15,6,121.55597876724464,31,31.363475143317725
SG9005-45,SG9005,SG,2025-08-24 15:07:09.686290,2025-08-24 17:16:52.488588,PNQ,VT-A106,B737,0.0,0.0,129.7133716352057,15,6,129.7133716352057,31,31.363475143317725
SG8099-197,SG8099,SG,2025-08-24 15:08:23.936037,2025-08-24 16:25:31.587687,HYD,VT-A116,B777,0.0,0.0,77.12752750714355,15,6,77.12752750714355,31,31.363475143317725
9W9176-345,9W9176,9W,2025-08-24 15:08:45.686950,2025-08-24 16:30:16.707132,MAA,VT-A106,B777,28.389414538034707,17.21775849176266,81.51700304019081,15,6,81.51700304019081,31,31.363475143317725
AI8849-688,AI8849,AI,2025-08-24 15:09:52.376740,2025-08-24 17:49:08.560928,CCU,VT-A111,ATR72,1.304507886997655,2.2577438135250354,159.26973646961343,15,6,159.26973646961343,31,31.363475143317725
I55822-941,I55822,I5,2025-08-24 15:15:16.397924,2025-08-24 17:54:29.216624,IXC,VT-A100,A321,9.147726560249538,11.977631149889383,159.21364500565048,15,6,159.21364500565048,31,31.363475143317725
UK1076-721,UK1076,UK,2025-08-24 15:19:48.046406,2025-08-24 17:54:59.106313,BOM,VT-A113,A330,14.228915232609932,11.18191933179269,155.18433177913977,15,6,155.18433177913977,31,31.363475143317725
SG5289-160,SG5289,SG,2025-08-24 15:20:45.959411,2025-08-24 16:56:44.260921,GOI,VT-A103,CRJ200,0.0,0.9808377278936425,95.9716918319815,15,6,95.9716918319815,31,31.363475143317725
G83362-338,G83362,G8,2025-08-24 15:21:53.085302,2025-08-24 17:05:57.327831,JAI,VT-A118,A330,10.00007507605535,14.675602056444284,104.07070880852855,15,6,104.07070880852855,31,31.363475143317725
UK5692-149,UK5692,UK,2025-08-24 15:24:13.920818,2025-08-24 17:24:16.424952,DEL,VT-A116,A320,3.768547088645894,2.552079398891026,120.04173556382368,15,6,120.04173556382368,31,31.363475143317725
9W960-0,9W960,9W,2025-08-24 15:26:40.631864,2025-08-24 17:04:26.274947,JAI,VT-A106,A330,2.3797724213243416,0.0,97.76071805327993,15,6,97.76071805327993,31,31.363475143317725
I57518-217,I57518,I5,2025-08-24 15:28:47.868867,2025-08-24 17:05:46.073500,JAI,VT-A101,CRJ200,18.346968697462092,14.593793577383765,96.97007721069116,15,6,96.97007721069116,31,31.363475143317725
S27355-789,S27355,S2,2025-08-24 15:30:44.166879,2025-08-24 17:26:28.872951,JAI,VT-A113,A321,16.20680946843206,17.38207202119792,115.74510120810616,15,6,115.74510120810616,31,31.363475143317725
AI7172-504,AI7172,AI,2025-08-24 15:32:18.987295,2025-08-24 16:43:10.299623,HYD,VT-A119,A321,29.396265283363455,32.42255088071401,70.85520547310328,15,6,70.85520547310328,31,58.021362262398725
SG2165-86,SG2165,SG,2025-08-24 15:39:40.875857,2025-08-24 17:34:32.457022,DEL,VT-A118,ATR72,0.0,5.457534259612309,114.85968608879477,15,6,114.85968608879477,31,31.363475143317725
UK4629-341,UK4629,UK,2025-08-24 15:40:11.454985,2025-08-24 17:57:57.210260,DEL,VT-A110,CRJ200,34.29380135379836,31.40934789682538,137.76258791490218,15,6,137.76258791490218,31,31.363475143317725
AI4133-230,AI4133,AI,2025-08-24 15:44:52.275020,2025-08-24 16:37:30.431315,MAA,VT-A100,ATR72,0.0,7.606992489159611,52.63593825192952,15,6,52.63593825192952,31,31.363475143317725
6E5606-959,6E5606,6E,2025-08-24 15:47:02.198315,2025-08-24 17:21:48.581061,COK,VT-A103,ATR72,31.382504982301633,28.25446046056051,94.77304576628784,15,6,94.77304576628784,31,31.363475143317725
AI8299-277,AI8299,AI,2025-08-24 15:48:24.324802,2025-08-24 16:40:10.092523,MAA,VT-A100,CRJ200,10.02492230421042,13.126209779729948,51.76279534431424,15,6,51.76279534431424,31,31.363475143317725
I56453-274,I56453,I5,2025-08-24 15:49:02.962753,2025-08-24 17:48:22.674426,PNQ,VT-A112,ATR72,5.332788401225502,10.732426009673073,119.32852788920239,15,6,119.32852788920239,31,31.363475143317725
S29248-665,S29248,S2,2025-08-24 15:50:53.162077,2025-08-24 17:53:30.819531,DEL,VT-A114,A321,0.0,0.0,122.62762423963504,15,6,122.62762423963504,31,31.363475143317725
UK2312-461,UK2312,UK,2025-08-24 15:53:08.224166,2025-08-24 17:42:51.459843,GOI,VT-A116,B737,5.64030638181892,3.2262158845618867,109.72059461331703,15,6,109.72059461331703,31,31.363475143317725
6E7395-187,6E7395,6E,2025-08-24 15:54:18.692275,2025-08-24 16:56:33.223866,HYD,VT-A107,CRJ200,0.0,0.0,62.2421931868605,15,6,62.2421931868605,31,80.6914839501159
I58817-62,I58817,I5,2025-08-24 15:56:03.327891,2025-08-24 17:41:14.185630,PNQ,VT-A113,B777,0.0,4.257010461894144,105.18096231305188,15,6,105.18096231305188,31,31.363475143317725
I58497-326,I58497,I5,2025-08-24 15:59:06.214068,2025-08-24 16:57:02.296965,COK,VT-A103,B737,0.0,3.2576099566975287,57.93471494362775,15,6,57.93471494362775,31,31.363475143317725
9W323-634,9W323,9W,2025-08-24 16:00:58.027204,2025-08-24 18:57:40.324697,CCU,VT-A111,A321,14.398162677292369,5.010041160825004,176.7049582147356,16,6,176.7049582147356,34,31.363475143317725
AI6019-28,AI6019,AI,2025-08-24 16:01:32.560215,2025-08-24 18:17:44.739056,AMD,VT-A118,CRJ200,0.0,0.0,136.2029806881122,16,6,136.2029806881122,34,31.363475143317725
AI3337-605,AI3337,AI,2025-08-24 16:02:56.323623,2025-08-24 18:18:38.828906,AMD,VT-A118,B737,0.0,0.0,135.70842138447242,16,6,135.70842138447242,34,31.363475143317725
6E915-820,6E915,6E,2025-08-24 16:05:25.868532,2025-08-24 18:52:48.748978,IXC,VT-A115,A330,39.97159964207039,22.81586551590411,167.38134076406314,16,6,167.38134076406314,34,31.363475143317725
G83866-583,G83866,G8,2025-08-24 16:06:24.593522,2025-08-24 18:12:37.459117,JAI,VT-A114,A320,0.2634623240401375,0.0,126.21442659006632,16,6,126.21442659006632,34,31.363475143317725
